anio,semana,temp_media,temp_max,temp_min,temp_rango,temp_superficie,precipitacion_mm,humedad_media,humedad_especifica,radiacion_solar,radiacion_onda_larga,viento_medio,viento_max,presion,humedad_suelo,evapotranspiracion,punto_rocio,precipitacion_acum,provincia
2018,44,15.691428571428572,22.095714285714283,9.014285714285714,13.081428571428571,15.962857142857144,13.89,74.89857142857143,8.307142857142857,19.085714285714285,29.888571428571428,2.667142857142857,4.374285714285714,100.02428571428571,0.7257142857142858,2.577142857142857,10.69,13.89,Buenos Aires
2018,45,18.31714285714286,26.018571428571427,11.365714285714287,14.652857142857142,18.804285714285715,67.5,72.79571428571428,9.524285714285714,21.704285714285714,30.611428571428572,3.347142857142857,4.982857142857143,100.20285714285714,0.7242857142857143,2.6385714285714283,12.418571428571429,67.5,Buenos Aires
2018,46,16.512857142857143,22.78142857142857,10.674285714285714,12.107142857142858,16.59714285714286,57.14,76.97285714285714,9.141428571428571,21.90857142857143,29.867142857142856,3.5557142857142856,5.2057142857142855,99.64428571428572,0.79,6.238571428571428,11.965714285714286,57.14,Buenos Aires
2018,47,18.084285714285716,25.382857142857144,9.66,15.722857142857142,18.222857142857144,14.86,69.78142857142856,9.098571428571429,27.818571428571428,28.965714285714284,3.2542857142857144,4.964285714285714,100.07285714285715,0.7585714285714287,8.204285714285714,11.94,14.86,Buenos Aires
2018,48,17.907142857142855,24.898571428571426,10.76,14.138571428571428,18.687142857142856,12.5,67.94428571428571,8.477142857142857,25.74857142857143,29.721428571428568,2.7514285714285713,4.4,100.44428571428571,0.7171428571428571,3.87,11.162857142857144,12.5,Buenos Aires
2018,49,17.742857142857144,26.072857142857142,9.84,16.232857142857142,18.81714285714286,5.8500000000000005,58.73571428571428,7.042857142857143,29.642857142857142,27.87857142857143,2.9528571428571433,4.462857142857143,100.27142857142857,0.687142857142857,2.2357142857142858,8.452857142857143,5.8500000000000005,Buenos Aires
2018,50,20.608571428571427,28.24857142857143,12.452857142857143,15.795714285714284,21.232857142857142,35.67,61.59571428571429,8.674285714285714,26.09857142857143,30.29714285714286,3.5,6.027142857142857,99.84142857142857,0.6842857142857143,2.345714285714286,11.48857142857143,35.67,Buenos Aires
2018,51,20.71857142857143,27.77285714285714,12.902857142857142,14.870000000000001,21.704285714285714,15.62,67.31428571428572,9.927142857142856,27.342857142857145,31.08285714285714,2.7214285714285715,3.9614285714285713,99.93857142857142,0.6857142857142857,2.1228571428571428,13.31857142857143,15.62,Buenos Aires
2018,52,24.502857142857145,32.589999999999996,16.624285714285715,15.965714285714286,25.40142857142857,40.199999999999996,59.550000000000004,10.677142857142856,29.53,32.37571428571429,3.1371428571428575,4.992857142857143,99.63428571428571,0.6642857142857144,1.624285714285714,14.491428571428571,40.199999999999996,Buenos Aires
2019,1,21.33857142857143,28.03857142857143,14.127142857142857,13.911428571428571,21.90285714285714,69.38000000000001,71.78285714285714,11.23857142857143,24.35571428571429,32.114285714285714,2.6757142857142857,4.28,99.66428571428571,0.7185714285714285,4.075714285714286,15.305714285714286,69.38000000000001,Buenos Aires
2019,2,20.065714285714286,25.707142857142856,13.764285714285714,11.942857142857141,20.455714285714286,68.83,72.47285714285714,10.534285714285714,22.78857142857143,31.60571428571429,2.2585714285714285,4.078571428571428,99.87285714285714,0.7342857142857142,4.201428571428571,14.361428571428572,68.83,Buenos Aires
2019,3,20.762857142857143,27.332857142857144,14.040000000000001,13.292857142857143,21.49857142857143,1.4,67.47571428571429,10.094285714285714,28.072857142857142,30.93285714285714,2.472857142857143,4.014285714285714,100.37857142857142,0.7299999999999999,5.590000000000001,13.847142857142858,1.4,Buenos Aires
2019,4,23.881428571428568,30.462857142857143,17.521428571428572,12.941428571428572,24.474285714285713,35.550000000000004,74.28857142857143,13.654285714285715,22.292857142857144,34.64714285714286,3.411428571428572,5.234285714285714,99.93857142857144,0.7028571428571428,2.63,18.49285714285714,35.550000000000004,Buenos Aires
2019,5,23.732857142857142,31.262857142857143,16.23,15.032857142857141,24.631428571428568,4.41,64.54571428571428,11.817142857142857,27.62142857142857,32.01,2.684285714285714,4.377142857142857,100.07142857142857,0.6900000000000001,2.6614285714285715,15.48,4.41,Buenos Aires
2019,6,24.062857142857144,32.432857142857145,16.21,16.222857142857144,25.150000000000002,0.19,61.37714285714286,10.661428571428571,26.692857142857143,31.798571428571428,2.6014285714285714,4.035714285714286,99.89714285714285,0.6528571428571429,0.8771428571428571,14.644285714285713,0.19,Buenos Aires
2019,7,21.18857142857143,29.177142857142858,13.108571428571429,16.068571428571428,22.32857142857143,0.46,57.34428571428571,8.384285714285713,25.914285714285715,30.405714285714286,2.575714285714286,3.935714285714286,100.41428571428571,0.6257142857142857,0.10714285714285714,11.021428571428572,0.46,Buenos Aires
2019,8,24.25714285714286,31.912857142857142,17.39857142857143,14.514285714285714,25.072857142857142,65.48,64.50142857142858,11.741428571428571,20.955714285714286,33.43,3.077142857142857,5.282857142857142,99.51428571428572,0.6528571428571429,0.8814285714285715,15.744285714285713,65.48,Buenos Aires
2019,9,17.505714285714284,26.134285714285713,9.73,16.404285714285713,18.05,4.74,57.68714285714286,6.798571428571428,24.382857142857144,28.43857142857143,2.88,4.76,100.05999999999999,0.67,1.0185714285714285,7.6899999999999995,4.74,Buenos Aires
2019,10,19.09857142857143,26.237142857142857,12.248571428571427,13.98857142857143,19.68285714285714,29.49,69.17142857142856,9.462857142857143,20.82857142857143,30.048571428571428,2.722857142857143,4.207142857142857,100.38,0.6900000000000001,1.52,12.405714285714286,29.49,Buenos Aires
