anio,semana,departamento,provincia,cantidad_casos,temp_media,temp_max,temp_min,temp_rango,temp_superficie,precipitacion_mm,humedad_media,humedad_especifica,radiacion_solar,radiacion_onda_larga,viento_medio,viento_max,presion,humedad_suelo,evapotranspiracion,punto_rocio,precipitacion_acum
2018,1,FORMOSA,Formosa,3,26.8,32.887142857142855,21.189999999999998,11.697142857142856,27.23428571428571,40.92,69.68714285714286,14.87857142857143,25.237142857142857,34.67285714285715,2.685714285714286,4.371428571428572,99.94857142857143,0.5757142857142857,6.385714285714286,20.021428571428572,40.92
2018,2,CAPITAL,Misiones,1,25.46857142857143,30.41142857142857,20.895714285714288,9.515714285714285,25.54,48.1,77.75428571428571,15.744285714285713,20.27285714285714,34.85142857142857,0.047142857142857146,0.07999999999999999,98.24000000000001,0.6585714285714286,4.344285714285714,20.72142857142857,48.1
2018,2,O'Higgins,Chaco,1,28.48,35.68571428571429,22.212857142857143,13.472857142857142,28.729999999999997,44.39,65.05714285714285,14.95857142857143,23.47142857142857,36.215714285714284,0.37714285714285717,0.6142857142857142,99.99,0.5057142857142857,1.6557142857142857,20.004285714285714,44.39
2018,3,FORMOSA,Formosa,1,26.53857142857143,30.841428571428573,22.541428571428572,8.3,26.868571428571425,51.89,82.99714285714286,17.84857142857143,16.79,37.65857142857143,1.9528571428571428,3.0414285714285714,100.12142857142855,0.6042857142857142,6.322857142857143,23.16714285714286,51.89
2018,4,2 De Abril,Chaco,1,26.685714285714287,31.50142857142857,23.638571428571428,7.862857142857143,26.705714285714286,115.07,86.04857142857144,18.701428571428572,17.705714285714286,38.144285714285715,0.30428571428571427,0.4614285714285714,99.77714285714286,0.7014285714285714,4.038571428571428,23.88,115.07
2018,5,Banda,Santiago del Estero,1,26.95,34.83,20.365714285714287,14.464285714285714,26.91714285714286,14.27,68.55714285714285,14.531428571428572,24.40285714285714,35.40714285714286,0.1142857142857143,0.2714285714285714,98.20714285714284,0.5371428571428571,3.6028571428571428,19.360000000000003,14.27
2018,5,CAPITAL,Santiago del Estero,2,26.95,34.83,20.365714285714287,14.464285714285714,26.91714285714286,14.27,68.55714285714285,14.531428571428572,24.40285714285714,35.40714285714286,0.1142857142857143,0.2714285714285714,98.20714285714284,0.5371428571428571,3.6028571428571428,19.360000000000003,14.27
2018,5,COMUNA 9,CABA,1,25.41142857142857,28.564285714285713,22.124285714285715,6.4399999999999995,26.958571428571428,0.01,64.20714285714286,12.788571428571428,29.24857142857143,32.69,4.524285714285715,7.087142857142857,101.1842857142857,0.6085714285714285,0.047142857142857146,17.872857142857143,0.01
2018,6,COMUNA 4,CABA,2,25.97142857142857,28.852857142857143,23.114285714285717,5.738571428571428,27.57,55.620000000000005,64.75285714285714,13.487142857142857,25.931428571428572,33.98285714285714,4.3914285714285715,7.114285714285714,100.91428571428571,0.6214285714285713,0.9228571428571428,18.54,55.620000000000005
2018,7,Avellaneda,Buenos Aires,2,25.205714285714286,34.26857142857143,15.78,18.48857142857143,26.84142857142857,0.96,40.81,7.642857142857143,27.084285714285716,30.762857142857143,2.912857142857143,4.227142857142857,100.3,0.6,0.0,8.968571428571428,0.96
2018,7,FORMOSA,Formosa,1,25.75,31.502857142857145,20.552857142857142,10.95,26.294285714285714,27.009999999999998,73.50428571428571,14.802857142857144,20.641428571428573,35.62285714285714,2.5142857142857147,3.6114285714285717,100.42,0.5657142857142857,4.302857142857143,20.045714285714286,27.009999999999998
2018,7,PATIÃO,Formosa,1,25.75,31.502857142857145,20.552857142857142,10.95,26.294285714285714,27.009999999999998,73.50428571428571,14.802857142857144,20.641428571428573,35.62285714285714,2.5142857142857147,3.6114285714285717,100.42,0.5657142857142857,4.302857142857143,20.045714285714286,27.009999999999998
2018,8,CAPITAL,Misiones,2,22.827142857142857,27.905714285714286,17.93285714285714,9.972857142857142,22.84857142857143,44.75,79.51571428571428,13.892857142857142,22.08142857142857,32.66142857142857,0.0642857142857143,0.21285714285714286,98.12571428571428,0.6828571428571429,10.118571428571428,18.685714285714287,44.75
2018,8,COMUNA 3,CABA,1,23.762857142857143,26.361428571428572,21.397142857142857,4.964285714285714,26.032857142857146,12.95,69.76857142857143,12.66,23.352857142857143,32.160000000000004,4.451428571428571,6.368571428571428,101.28857142857143,0.6342857142857143,0.7685714285714286,17.66,12.95
2018,8,COMUNA 4,CABA,2,23.762857142857143,26.361428571428572,21.397142857142857,4.964285714285714,26.032857142857146,12.95,69.76857142857143,12.66,23.352857142857143,32.160000000000004,4.451428571428571,6.368571428571428,101.28857142857143,0.6342857142857143,0.7685714285714286,17.66,12.95
2018,8,FORMOSA,Formosa,1,25.192857142857143,31.374285714285715,19.37,12.004285714285714,25.342857142857145,25.48,71.62142857142858,13.971428571428572,24.987142857142857,33.32571428571429,1.7757142857142856,3.347142857142857,100.08142857142856,0.5885714285714286,6.445714285714286,19.021428571428572,25.48
2018,8,Quimes,Buenos Aires,1,21.73857142857143,30.127142857142854,14.27,15.857142857142858,23.0,27.74,58.46,8.734285714285715,23.622857142857146,30.802857142857142,2.7028571428571433,4.132857142857143,100.20285714285716,0.6314285714285715,0.24857142857142858,11.678571428571429,27.74
2018,9,Avellaneda,Buenos Aires,3,24.982857142857142,33.15714285714286,16.99142857142857,16.165714285714284,26.315714285714286,0.79,55.614285714285714,10.037142857142857,23.61285714285714,33.449999999999996,1.887142857142857,2.947142857142857,99.99428571428572,0.6085714285714285,0.004285714285714286,13.930000000000001,0.79
2018,9,COMUNA 15,CABA,1,24.861428571428572,27.62,22.187142857142856,5.432857142857143,26.287142857142857,0.060000000000000005,68.69857142857143,13.265714285714285,24.26571428571429,33.25428571428571,3.834285714285714,5.855714285714286,101.20714285714287,0.6128571428571429,0.048571428571428564,18.497142857142855,0.060000000000000005
2018,9,COMUNA 3,CABA,3,24.861428571428572,27.62,22.187142857142856,5.432857142857143,26.287142857142857,0.060000000000000005,68.69857142857143,13.265714285714285,24.26571428571429,33.25428571428571,3.834285714285714,5.855714285714286,101.20714285714287,0.6128571428571429,0.048571428571428564,18.497142857142855,0.060000000000000005
2018,9,COMUNA 4,CABA,1,24.861428571428572,27.62,22.187142857142856,5.432857142857143,26.287142857142857,0.060000000000000005,68.69857142857143,13.265714285714285,24.26571428571429,33.25428571428571,3.834285714285714,5.855714285714286,101.20714285714287,0.6128571428571429,0.048571428571428564,18.497142857142855,0.060000000000000005
2018,9,FORMOSA,Formosa,2,26.48,30.990000000000002,22.988571428571426,8.001428571428571,26.759999999999998,122.02999999999999,82.12142857142858,17.514285714285712,14.15857142857143,37.434285714285714,1.1542857142857144,1.8228571428571427,100.13285714285713,0.5914285714285714,2.65,22.86285714285714,122.02999999999999
2018,9,La Matanza,Buenos Aires,2,24.982857142857142,33.15714285714286,16.99142857142857,16.165714285714284,26.315714285714286,0.79,55.614285714285714,10.037142857142857,23.61285714285714,33.449999999999996,1.887142857142857,2.947142857142857,99.99428571428572,0.6085714285714285,0.004285714285714286,13.930000000000001,0.79
2018,9,MorÃ³n,Buenos Aires,1,24.982857142857142,33.15714285714286,16.99142857142857,16.165714285714284,26.315714285714286,0.79,55.614285714285714,10.037142857142857,23.61285714285714,33.449999999999996,1.887142857142857,2.947142857142857,99.99428571428572,0.6085714285714285,0.004285714285714286,13.930000000000001,0.79
2018,10,Avellaneda,Buenos Aires,2,21.360000000000003,30.472857142857144,12.879999999999999,17.592857142857145,22.41,11.24,44.144285714285715,6.29,22.96,30.46,3.0214285714285714,4.934285714285715,99.98142857142857,0.6042857142857142,0.002857142857142857,6.497142857142857,11.24
2018,10,CAPITAL,Misiones,1,24.542857142857144,30.919999999999998,18.474285714285713,12.445714285714287,24.334285714285716,2.01,67.99,12.938571428571427,22.981428571428573,32.91142857142857,0.11857142857142858,0.3742857142857143,98.09571428571428,0.6542857142857142,7.127142857142857,17.41857142857143,2.01
2018,10,COMUNA 2,CABA,1,23.607142857142858,26.638571428571428,20.16,6.478571428571429,25.55857142857143,0.83,58.535714285714285,10.482857142857142,24.194285714285716,30.69,4.615714285714286,6.851428571428571,101.15142857142857,0.6,0.0,14.538571428571428,0.83
2018,10,COMUNA 3,CABA,1,23.607142857142858,26.638571428571428,20.16,6.478571428571429,25.55857142857143,0.83,58.535714285714285,10.482857142857142,24.194285714285716,30.69,4.615714285714286,6.851428571428571,101.15142857142857,0.6,0.0,14.538571428571428,0.83
2018,10,COMUNA 4,CABA,3,23.607142857142858,26.638571428571428,20.16,6.478571428571429,25.55857142857143,0.83,58.535714285714285,10.482857142857142,24.194285714285716,30.69,4.615714285714286,6.851428571428571,101.15142857142857,0.6,0.0,14.538571428571428,0.83
2018,10,FORMOSA,Formosa,2,25.138571428571428,30.024285714285718,20.50714285714286,9.517142857142858,25.07,23.35,79.60142857142857,15.930000000000001,18.25714285714286,35.86714285714286,1.502857142857143,2.448571428571429,100.05,0.6728571428571428,7.904285714285714,21.102857142857143,23.35
2018,10,Florencio Varela,Buenos Aires,1,21.360000000000003,30.472857142857144,12.879999999999999,17.592857142857145,22.41,11.24,44.144285714285715,6.29,22.96,30.46,3.0214285714285714,4.934285714285715,99.98142857142857,0.6042857142857142,0.002857142857142857,6.497142857142857,11.24
2018,10,LanÃºs,Buenos Aires,2,21.360000000000003,30.472857142857144,12.879999999999999,17.592857142857145,22.41,11.24,44.144285714285715,6.29,22.96,30.46,3.0214285714285714,4.934285714285715,99.98142857142857,0.6042857142857142,0.002857142857142857,6.497142857142857,11.24
2018,10,Libertador Grl. San MartÃ­n,Misiones,1,24.542857142857144,30.919999999999998,18.474285714285713,12.445714285714287,24.334285714285716,2.01,67.99,12.938571428571427,22.981428571428573,32.91142857142857,0.11857142857142858,0.3742857142857143,98.09571428571428,0.6542857142857142,7.127142857142857,17.41857142857143,2.01
2018,10,MERLO,Buenos Aires,2,21.360000000000003,30.472857142857144,12.879999999999999,17.592857142857145,22.41,11.24,44.144285714285715,6.29,22.96,30.46,3.0214285714285714,4.934285714285715,99.98142857142857,0.6042857142857142,0.002857142857142857,6.497142857142857,11.24
2018,10,MorÃ³n,Buenos Aires,3,21.360000000000003,30.472857142857144,12.879999999999999,17.592857142857145,22.41,11.24,44.144285714285715,6.29,22.96,30.46,3.0214285714285714,4.934285714285715,99.98142857142857,0.6042857142857142,0.002857142857142857,6.497142857142857,11.24
2018,10,SAN FERNANDO,Chaco,1,26.13714285714286,35.244285714285716,19.39428571428571,15.85,26.01142857142857,3.36,70.12428571428572,14.42,21.464285714285715,34.455714285714286,0.2942857142857143,0.5685714285714286,100.04285714285713,0.5528571428571428,6.034285714285714,19.208571428571428,3.36
2018,11,Avellaneda,Buenos Aires,5,18.895714285714284,27.49285714285714,10.344285714285714,17.14857142857143,19.225714285714286,11.35,49.74142857142857,6.448571428571428,20.571428571428573,29.194285714285716,3.23,5.67,99.57285714285715,0.6142857142857142,0.005714285714285714,6.258571428571429,11.35
2018,11,Berazategui,Buenos Aires,1,18.895714285714284,27.49285714285714,10.344285714285714,17.14857142857143,19.225714285714286,11.35,49.74142857142857,6.448571428571428,20.571428571428573,29.194285714285716,3.23,5.67,99.57285714285715,0.6142857142857142,0.005714285714285714,6.258571428571429,11.35
2018,11,CAPITAL,Corrientes,1,26.657142857142855,33.91571428571429,19.027142857142856,14.888571428571428,27.45,71.42,58.97571428571429,12.90857142857143,18.43857142857143,35.744285714285716,3.4457142857142857,5.131428571428572,100.06142857142858,0.40857142857142853,2.0100000000000002,17.052857142857142,71.42
