anio,semana,departamento,provincia,cantidad_casos,temp_media,temp_max,temp_min,temp_rango,temp_superficie,precipitacion_mm,humedad_media,humedad_especifica,radiacion_solar,radiacion_onda_larga,viento_medio,viento_max,presion,humedad_suelo,evapotranspiracion,punto_rocio,precipitacion_acum
2018,10,Florencio Varela,Buenos Aires,1,21.360000000000003,30.472857142857144,12.88,17.592857142857145,22.41,11.24,44.14428571428572,6.29,22.96,30.46,3.021428571428572,4.934285714285715,99.98142857142857,0.6042857142857142,0.0028571428571428,6.497142857142857,11.24
2018,11,Avellaneda,Buenos Aires,5,18.895714285714284,27.49285714285714,10.344285714285714,17.14857142857143,19.22571428571429,11.35,49.74142857142857,6.448571428571428,20.571428571428573,29.19428571428572,3.23,5.67,99.57285714285716,0.6142857142857142,0.0057142857142857,6.258571428571429,11.35
2018,11,Berazategui,Buenos Aires,1,18.895714285714284,27.49285714285714,10.344285714285714,17.14857142857143,19.22571428571429,11.35,49.74142857142857,6.448571428571428,20.571428571428573,29.19428571428572,3.23,5.67,99.57285714285716,0.6142857142857142,0.0057142857142857,6.258571428571429,11.35
2018,11,CAPITAL,Corrientes,1,26.65714285714285,33.91571428571429,19.027142857142856,14.888571428571428,27.45,71.42,58.97571428571429,12.90857142857143,18.43857142857143,35.74428571428572,3.4457142857142857,5.131428571428572,100.06142857142858,0.4085714285714285,2.01,17.052857142857142,71.42
2018,11,COMUNA 12,CABA,2,21.25142857142857,28.648571428571437,14.025714285714288,14.622857142857145,21.85142857142857,71.9,53.36571428571428,8.072857142857144,20.235714285714288,30.61285714285714,2.865714285714286,4.708571428571429,100.64714285714284,0.6228571428571429,0.7842857142857144,9.66,71.9
2018,11,COMUNA 3,CABA,2,21.25142857142857,28.648571428571437,14.025714285714288,14.622857142857145,21.85142857142857,71.9,53.36571428571428,8.072857142857144,20.235714285714288,30.61285714285714,2.865714285714286,4.708571428571429,100.64714285714284,0.6228571428571429,0.7842857142857144,9.66,71.9
2018,11,COMUNA 4,CABA,1,21.25142857142857,28.648571428571437,14.025714285714288,14.622857142857145,21.85142857142857,71.9,53.36571428571428,8.072857142857144,20.235714285714288,30.61285714285714,2.865714285714286,4.708571428571429,100.64714285714284,0.6228571428571429,0.7842857142857144,9.66,71.9
2018,11,COMUNA 5,CABA,1,21.25142857142857,28.648571428571437,14.025714285714288,14.622857142857145,21.85142857142857,71.9,53.36571428571428,8.072857142857144,20.235714285714288,30.61285714285714,2.865714285714286,4.708571428571429,100.64714285714284,0.6228571428571429,0.7842857142857144,9.66,71.9
2018,11,Ezeiza,Buenos Aires,1,18.895714285714284,27.49285714285714,10.344285714285714,17.14857142857143,19.22571428571429,11.35,49.74142857142857,6.448571428571428,20.571428571428573,29.19428571428572,3.23,5.67,99.57285714285716,0.6142857142857142,0.0057142857142857,6.258571428571429,11.35
2018,11,IguazÃº,Misiones,1,25.43857142857143,31.3,20.19428571428572,11.105714285714289,25.532857142857143,56.54,74.71714285714286,15.331428571428573,17.90857142857143,35.59571428571429,0.0842857142857143,0.1642857142857142,99.07714285714285,0.6085714285714285,5.781428571428571,20.042857142857144,56.54
2018,11,ItuzaingÃ³,Buenos Aires,1,18.895714285714284,27.49285714285714,10.344285714285714,17.14857142857143,19.22571428571429,11.35,49.74142857142857,6.448571428571428,20.571428571428573,29.19428571428572,3.23,5.67,99.57285714285716,0.6142857142857142,0.0057142857142857,6.258571428571429,11.35
2018,11,OrÃ¡n,Salta,1,17.84857142857143,24.672857142857143,12.151428571428571,12.521428571428572,18.52142857142857,8.860000000000001,71.23285714285714,11.20857142857143,21.294285714285717,29.24142857142857,2.1714285714285717,4.875714285714286,78.51857142857143,0.7314285714285714,1.2100000000000002,11.498571428571427,8.860000000000001
2018,12,Avellaneda,Buenos Aires,3,16.255714285714287,24.835714285714285,9.218571428571428,15.617142857142856,16.805714285714284,9.21,60.39428571428572,6.602857142857142,18.61428571428572,27.63,3.307142857142857,5.467142857142858,100.08,0.6128571428571429,0.0042857142857142,7.211428571428571,9.21
2018,12,CAPITAL,Córdoba,3,18.52428571428572,28.728571428571428,10.531428571428572,18.197142857142858,18.442857142857143,7.56,45.88142857142857,6.172857142857143,22.675714285714285,27.072857142857146,0.2585714285714285,0.4971428571428571,93.7042857142857,0.4857142857142857,0.0714285714285714,4.935714285714285,7.56
2018,12,COMUNA 15,CABA,1,17.62,24.874285714285715,11.317142857142857,13.55714285714286,18.072857142857146,21.16,68.24857142857142,8.290000000000001,20.33428571428572,28.66142857142857,2.86,4.837142857142857,101.14142857142858,0.6571428571428573,3.6042857142857145,10.88,21.16
2018,12,COMUNA 3,CABA,4,17.62,24.874285714285715,11.317142857142857,13.55714285714286,18.072857142857146,21.16,68.24857142857142,8.290000000000001,20.33428571428572,28.66142857142857,2.86,4.837142857142857,101.14142857142858,0.6571428571428573,3.6042857142857145,10.88,21.16
2018,12,COMUNA 4,CABA,4,17.62,24.874285714285715,11.317142857142857,13.55714285714286,18.072857142857146,21.16,68.24857142857142,8.290000000000001,20.33428571428572,28.66142857142857,2.86,4.837142857142857,101.14142857142858,0.6571428571428573,3.6042857142857145,10.88,21.16
2018,12,COMUNA 8,CABA,1,17.62,24.874285714285715,11.317142857142857,13.55714285714286,18.072857142857146,21.16,68.24857142857142,8.290000000000001,20.33428571428572,28.66142857142857,2.86,4.837142857142857,101.14142857142858,0.6571428571428573,3.6042857142857145,10.88,21.16
2018,12,La Matanza,Buenos Aires,3,16.255714285714287,24.835714285714285,9.218571428571428,15.617142857142856,16.805714285714284,9.21,60.39428571428572,6.602857142857142,18.61428571428572,27.63,3.307142857142857,5.467142857142858,100.08,0.6128571428571429,0.0042857142857142,7.211428571428571,9.21
2018,13,Avellaneda,Buenos Aires,5,18.937142857142856,27.31142857142857,11.572857142857144,15.73857142857143,19.175714285714285,20.23,66.03999999999999,8.561428571428571,17.02,30.07428571428571,2.48,3.948571428571429,100.35428571428572,0.6171428571428572,0.0171428571428571,11.248571428571427,20.23
2018,13,Bermejo,Chaco,1,22.54,29.71857142857143,16.87142857142857,12.847142857142858,22.33428571428572,11.04,77.95,13.108571428571429,19.024285714285718,32.96857142857143,0.2871428571428572,0.6985714285714285,100.38,0.5728571428571428,5.338571428571428,17.927142857142858,11.04
2018,13,CAPITAL,Córdoba,4,20.647142857142857,29.65142857142857,13.497142857142858,16.154285714285713,20.65857142857143,6.76,53.49714285714286,8.361428571428572,19.385714285714283,29.118571428571425,0.2228571428571428,0.4085714285714285,93.80428571428573,0.4814285714285714,0.0428571428571428,9.395714285714286,6.76
2018,13,COMUNA 12,CABA,1,20.69142857142857,27.571428571428573,14.675714285714289,12.895714285714286,21.005714285714284,1.22,73.35571428571428,10.838571428571427,18.99142857142857,30.708571428571428,2.157142857142857,3.204285714285714,101.39142857142858,0.6485714285714286,3.011428571428572,15.104285714285712,1.22
2018,13,COMUNA 3,CABA,1,20.69142857142857,27.571428571428573,14.675714285714289,12.895714285714286,21.005714285714284,1.22,73.35571428571428,10.838571428571427,18.99142857142857,30.708571428571428,2.157142857142857,3.204285714285714,101.39142857142858,0.6485714285714286,3.011428571428572,15.104285714285712,1.22
2018,13,COMUNA 4,CABA,5,20.69142857142857,27.571428571428573,14.675714285714289,12.895714285714286,21.005714285714284,1.22,73.35571428571428,10.838571428571427,18.99142857142857,30.708571428571428,2.157142857142857,3.204285714285714,101.39142857142858,0.6485714285714286,3.011428571428572,15.104285714285712,1.22
2018,13,COMUNA 6,CABA,1,20.69142857142857,27.571428571428573,14.675714285714289,12.895714285714286,21.005714285714284,1.22,73.35571428571428,10.838571428571427,18.99142857142857,30.708571428571428,2.157142857142857,3.204285714285714,101.39142857142858,0.6485714285714286,3.011428571428572,15.104285714285712,1.22
2018,13,Comandante FernÃ¡ndez,Chaco,1,22.54,29.71857142857143,16.87142857142857,12.847142857142858,22.33428571428572,11.04,77.95,13.108571428571429,19.024285714285718,32.96857142857143,0.2871428571428572,0.6985714285714285,100.38,0.5728571428571428,5.338571428571428,17.927142857142858,11.04
2018,13,Ezeiza,Buenos Aires,1,18.937142857142856,27.31142857142857,11.572857142857144,15.73857142857143,19.175714285714285,20.23,66.03999999999999,8.561428571428571,17.02,30.07428571428571,2.48,3.948571428571429,100.35428571428572,0.6171428571428572,0.0171428571428571,11.248571428571427,20.23
2018,13,IguazÃº,Misiones,2,22.40714285714285,27.43142857142857,17.89142857142857,9.54,22.45142857142857,24.68,82.82428571428571,14.105714285714289,15.665714285714284,33.495714285714286,0.1042857142857142,0.29,99.50714285714284,0.6114285714285714,5.242857142857143,19.085714285714285,24.68
2018,13,La Matanza,Buenos Aires,5,18.937142857142856,27.31142857142857,11.572857142857144,15.73857142857143,19.175714285714285,20.23,66.03999999999999,8.561428571428571,17.02,30.07428571428571,2.48,3.948571428571429,100.35428571428572,0.6171428571428572,0.0171428571428571,11.248571428571427,20.23
2018,14,Avellaneda,Buenos Aires,10,17.798571428571428,24.684285714285718,11.608571428571429,13.075714285714286,17.777142857142856,34.68,70.54714285714286,8.588571428571429,12.70142857142857,30.69,2.025714285714286,3.5628571428571427,100.18,0.6371428571428571,0.1314285714285714,11.438571428571429,34.68
2018,14,Berazategui,Buenos Aires,2,17.798571428571428,24.684285714285718,11.608571428571429,13.075714285714286,17.777142857142856,34.68,70.54714285714286,8.588571428571429,12.70142857142857,30.69,2.025714285714286,3.5628571428571427,100.18,0.6371428571428571,0.1314285714285714,11.438571428571429,34.68
2018,14,Bermejo,Chaco,2,24.215714285714284,31.49142857142857,18.92142857142857,12.570000000000002,24.0,39.67,76.42428571428572,13.955714285714285,19.97571428571428,33.325714285714284,0.3128571428571428,0.5885714285714286,100.18857142857142,0.5871428571428571,6.124285714285714,19.187142857142856,39.67
2018,14,CAPITAL,Santiago del Estero,1,24.09,30.99857142857143,18.608571428571427,12.39,23.85142857142857,24.68,69.57000000000001,12.751428571428573,14.934285714285712,34.77142857142857,0.13,0.3028571428571429,98.32285714285716,0.4514285714285714,0.5628571428571428,17.43,24.68
2018,14,COMUNA 3,CABA,1,20.025714285714287,25.984285714285715,15.151428571428571,10.832857142857142,20.41142857142857,50.150000000000006,78.64571428571428,11.008571428571427,12.411428571428573,31.934285714285718,2.031428571428572,3.294285714285714,101.15142857142855,0.6442857142857142,0.8657142857142858,15.542857142857144,50.150000000000006
2018,14,COMUNA 4,CABA,6,20.025714285714287,25.984285714285715,15.151428571428571,10.832857142857142,20.41142857142857,50.150000000000006,78.64571428571428,11.008571428571427,12.411428571428573,31.934285714285718,2.031428571428572,3.294285714285714,101.15142857142855,0.6442857142857142,0.8657142857142858,15.542857142857144,50.150000000000006
2018,14,IguazÃº,Misiones,3,23.27142857142857,29.61428571428572,17.388571428571428,12.225714285714286,23.12857142857143,1.0,71.5942857142857,12.322857142857144,19.93142857142857,31.71,0.19,0.5385714285714286,99.37857142857142,0.5942857142857143,5.75,17.095714285714287,1.0
2018,14,La Matanza,Buenos Aires,5,17.798571428571428,24.684285714285718,11.608571428571429,13.075714285714286,17.777142857142856,34.68,70.54714285714286,8.588571428571429,12.70142857142857,30.69,2.025714285714286,3.5628571428571427,100.18,0.6371428571428571,0.1314285714285714,11.438571428571429,34.68
2018,14,La Plata,Buenos Aires,1,17.798571428571428,24.684285714285718,11.608571428571429,13.075714285714286,17.777142857142856,34.68,70.54714285714286,8.588571428571429,12.70142857142857,30.69,2.025714285714286,3.5628571428571427,100.18,0.6371428571428571,0.1314285714285714,11.438571428571429,34.68
2018,15,Avellaneda,Buenos Aires,6,16.70714285714286,22.67,11.22,11.45,16.66857142857143,34.86,76.86428571428571,9.51142857142857,13.225714285714286,29.74285714285714,2.5742857142857143,4.511428571428572,100.51714285714286,0.7028571428571428,0.9714285714285714,12.064285714285717,34.86
2018,15,Banda,Santiago del Estero,1,22.94428571428572,29.935714285714287,17.172857142857143,12.762857142857143,22.925714285714285,3.93,67.08857142857143,11.837142857142856,11.205714285714285,35.77571428571429,0.13,0.2428571428571428,98.68857142857144,0.4528571428571428,0.5985714285714285,15.771428571428572,3.93
2018,15,CAPITAL,Córdoba,1,19.162857142857145,27.19142857142857,13.208571428571428,13.982857142857142,19.14,0.8300000000000001,63.425714285714285,9.452857142857145,10.491428571428573,32.2,0.3057142857142857,0.5914285714285714,93.91714285714284,0.4842857142857142,0.0414285714285714,10.88,0.8300000000000001
2018,15,CAPITAL,Misiones,2,25.814285714285717,32.62285714285714,20.41714285714286,12.205714285714285,25.824285714285715,1.54,68.46142857142857,13.674285714285714,16.26142857142857,33.96,0.1114285714285714,0.2614285714285714,99.75142857142858,0.5714285714285714,1.69,18.78142857142857,1.54
2018,15,CAPITAL,Santiago del Estero,6,22.94428571428572,29.935714285714287,17.172857142857143,12.762857142857143,22.925714285714285,3.93,67.08857142857143,11.837142857142856,11.205714285714285,35.77571428571429,0.13,0.2428571428571428,98.68857142857144,0.4528571428571428,0.5985714285714285,15.771428571428572,3.93
2018,15,COMUNA 15,CABA,1,19.118571428571425,24.60142857142857,14.37142857142857,10.23,19.18,11.12,76.49285714285715,10.767142857142858,15.311428571428571,30.547142857142852,2.924285714285714,4.451428571428571,101.58714285714288,0.6714285714285715,3.051428571428571,14.471428571428572,11.12
2018,15,COMUNA 3,CABA,2,19.118571428571425,24.60142857142857,14.37142857142857,10.23,19.18,11.12,76.49285714285715,10.767142857142858,15.311428571428571,30.547142857142852,2.924285714285714,4.451428571428571,101.58714285714288,0.6714285714285715,3.051428571428571,14.471428571428572,11.12
2018,15,COMUNA 4,CABA,6,19.118571428571425,24.60142857142857,14.37142857142857,10.23,19.18,11.12,76.49285714285715,10.767142857142858,15.311428571428571,30.547142857142852,2.924285714285714,4.451428571428571,101.58714285714288,0.6714285714285715,3.051428571428571,14.471428571428572,11.12
2018,15,COMUNA 8,CABA,1,19.118571428571425,24.60142857142857,14.37142857142857,10.23,19.18,11.12,76.49285714285715,10.767142857142858,15.311428571428571,30.547142857142852,2.924285714285714,4.451428571428571,101.58714285714288,0.6714285714285715,3.051428571428571,14.471428571428572,11.12
2018,15,Comandante FernÃ¡ndez,Chaco,1,24.24142857142857,31.564285714285717,18.635714285714283,12.928571428571429,24.267142857142854,8.7,76.14571428571428,13.962857142857144,16.104285714285712,35.25714285714286,0.3742857142857143,0.6585714285714285,100.54142857142855,0.5571428571428572,4.927142857142857,19.19,8.7
2018,15,Grl. JosÃ© de San MartÃ­n,Salta,1,15.07,21.447142857142858,10.162857142857144,11.284285714285714,15.361428571428572,36.15,79.3157142857143,10.498571428571427,16.41857142857143,28.74142857142857,2.0,4.375714285714286,78.93142857142857,0.8057142857142858,1.3014285714285714,10.62857142857143,36.15
2018,15,Independencia,Chaco,1,24.24142857142857,31.564285714285717,18.635714285714283,12.928571428571429,24.267142857142854,8.7,76.14571428571428,13.962857142857144,16.104285714285712,35.25714285714286,0.3742857142857143,0.6585714285714285,100.54142857142855,0.5571428571428572,4.927142857142857,19.19,8.7
2018,15,La Matanza,Buenos Aires,1,16.70714285714286,22.67,11.22,11.45,16.66857142857143,34.86,76.86428571428571,9.51142857142857,13.225714285714286,29.74285714285714,2.5742857142857143,4.511428571428572,100.51714285714286,0.7028571428571428,0.9714285714285714,12.064285714285717,34.86
2018,15,Quilmes,Buenos Aires,1,16.70714285714286,22.67,11.22,11.45,16.66857142857143,34.86,76.86428571428571,9.51142857142857,13.225714285714286,29.74285714285714,2.5742857142857143,4.511428571428572,100.51714285714286,0.7028571428571428,0.9714285714285714,12.064285714285717,34.86
2018,15,Tres de Febrero,Buenos Aires,1,16.70714285714286,22.67,11.22,11.45,16.66857142857143,34.86,76.86428571428571,9.51142857142857,13.225714285714286,29.74285714285714,2.5742857142857143,4.511428571428572,100.51714285714286,0.7028571428571428,0.9714285714285714,12.064285714285717,34.86
2018,16,9 de Julio,Chaco,1,25.30857142857143,32.69428571428572,19.76142857142857,12.932857142857143,25.37285714285714,0.0,73.03857142857143,14.157142857142857,18.32857142857143,34.98285714285714,0.3571428571428571,0.61,100.5457142857143,0.5357142857142857,4.425714285714286,19.49714285714285,0.0
2018,16,Almirante Brown,Buenos Aires,1,19.17,24.884285714285717,14.595714285714283,10.288571428571428,19.10428571428572,38.83,86.83142857142856,12.12142857142857,10.802857142857144,32.76857142857143,2.292857142857143,4.32,100.23714285714286,0.7271428571428571,1.32,16.872857142857143,38.83
2018,16,Avellaneda,Buenos Aires,6,19.17,24.884285714285717,14.595714285714283,10.288571428571428,19.10428571428572,38.83,86.83142857142856,12.12142857142857,10.802857142857144,32.76857142857143,2.292857142857143,4.32,100.23714285714286,0.7271428571428571,1.32,16.872857142857143,38.83
2018,16,Banda,Santiago del Estero,1,26.064285714285717,34.035714285714285,19.322857142857146,14.712857142857144,26.06142857142857,0.0,62.675714285714285,12.794285714285715,17.40714285714286,34.597142857142856,0.1214285714285714,0.2642857142857143,98.44571428571427,0.44,0.4342857142857143,17.54285714285714,0.0
2018,16,CAPITAL,Corrientes,1,26.374285714285715,32.95428571428572,20.571428571428573,12.382857142857144,26.884285714285717,3.86,66.13571428571429,13.645714285714286,17.857142857142858,34.15714285714286,2.881428571428572,4.401428571428571,100.78,0.41,1.7657142857142856,18.92,3.86
2018,16,CAPITAL,Córdoba,2,22.728571428571428,30.797142857142852,16.65142857142857,14.145714285714286,22.76,0.68,67.62,11.77,14.92,31.814285714285717,0.31,0.5857142857142856,93.75142857142858,0.4742857142857142,0.0157142857142857,15.447142857142856,0.68
2018,16,CAPITAL,Misiones,1,25.708571428571428,32.535714285714285,19.858571428571427,12.677142857142856,25.704285714285717,2.66,67.48571428571428,13.398571428571428,17.614285714285717,33.70285714285714,0.0999999999999999,0.3057142857142857,99.84857142857145,0.56,1.0171428571428571,18.43285714285714,2.66
2018,16,CAPITAL,Santiago del Estero,34,26.064285714285717,34.035714285714285,19.322857142857146,14.712857142857144,26.06142857142857,0.0,62.675714285714285,12.794285714285715,17.40714285714286,34.597142857142856,0.1214285714285714,0.2642857142857143,98.44571428571427,0.44,0.4342857142857143,17.54285714285714,0.0
2018,16,COMUNA 1,CABA,1,21.934285714285718,27.415714285714284,17.514285714285712,9.901428571428571,21.83,23.44,82.83857142857143,13.34,12.308571428571428,33.46,2.0814285714285714,3.5742857142857147,101.26428571428572,0.6628571428571429,2.3842857142857143,18.594285714285714,23.44
2018,16,COMUNA 10,CABA,1,21.934285714285718,27.415714285714284,17.514285714285712,9.901428571428571,21.83,23.44,82.83857142857143,13.34,12.308571428571428,33.46,2.0814285714285714,3.5742857142857147,101.26428571428572,0.6628571428571429,2.3842857142857143,18.594285714285714,23.44
2018,16,COMUNA 15,CABA,1,21.934285714285718,27.415714285714284,17.514285714285712,9.901428571428571,21.83,23.44,82.83857142857143,13.34,12.308571428571428,33.46,2.0814285714285714,3.5742857142857147,101.26428571428572,0.6628571428571429,2.3842857142857143,18.594285714285714,23.44
2018,16,COMUNA 3,CABA,3,21.934285714285718,27.415714285714284,17.514285714285712,9.901428571428571,21.83,23.44,82.83857142857143,13.34,12.308571428571428,33.46,2.0814285714285714,3.5742857142857147,101.26428571428572,0.6628571428571429,2.3842857142857143,18.594285714285714,23.44
2018,16,COMUNA 4,CABA,12,21.934285714285718,27.415714285714284,17.514285714285712,9.901428571428571,21.83,23.44,82.83857142857143,13.34,12.308571428571428,33.46,2.0814285714285714,3.5742857142857147,101.26428571428572,0.6628571428571429,2.3842857142857143,18.594285714285714,23.44
2018,16,Fray Justo Santa MarÃ­a de Oro,Chaco,2,25.30857142857143,32.69428571428572,19.76142857142857,12.932857142857143,25.37285714285714,0.0,73.03857142857143,14.157142857142857,18.32857142857143,34.98285714285714,0.3571428571428571,0.61,100.5457142857143,0.5357142857142857,4.425714285714286,19.49714285714285,0.0
2018,16,La Matanza,Buenos Aires,4,19.17,24.884285714285717,14.595714285714283,10.288571428571428,19.10428571428572,38.83,86.83142857142856,12.12142857142857,10.802857142857144,32.76857142857143,2.292857142857143,4.32,100.23714285714286,0.7271428571428571,1.32,16.872857142857143,38.83
2018,17,12 de Octubre,Chaco,2,25.36142857142857,33.13285714285714,20.072857142857146,13.06,25.35142857142857,17.58,72.58857142857143,14.16,13.167142857142858,35.85857142857143,0.3342857142857142,0.5857142857142856,100.44,0.5385714285714286,3.957142857142857,19.47142857142857,17.58
2018,17,9 de Julio,Chaco,1,25.36142857142857,33.13285714285714,20.072857142857146,13.06,25.35142857142857,17.58,72.58857142857143,14.16,13.167142857142858,35.85857142857143,0.3342857142857142,0.5857142857142856,100.44,0.5385714285714286,3.957142857142857,19.47142857142857,17.58
2018,17,Avellaneda,Buenos Aires,5,16.568571428571428,21.148571428571422,12.37857142857143,8.77,16.40142857142857,30.06,84.19857142857143,10.005714285714284,7.118571428571428,31.735714285714284,2.8085714285714287,4.192857142857143,100.40142857142855,0.7514285714285714,1.304285714285714,13.67,30.06
2018,17,Banda,Santiago del Estero,2,25.81,32.42285714285714,20.91857142857143,11.504285714285714,25.77857142857143,13.990000000000002,67.86,13.832857142857142,11.627142857142855,35.74,0.1171428571428571,0.2957142857142857,98.43285714285716,0.4457142857142857,0.47,18.74571428571429,13.990000000000002
2018,17,Bermejo,Chaco,4,25.36142857142857,33.13285714285714,20.072857142857146,13.06,25.35142857142857,17.58,72.58857142857143,14.16,13.167142857142858,35.85857142857143,0.3342857142857142,0.5857142857142856,100.44,0.5385714285714286,3.957142857142857,19.47142857142857,17.58
2018,17,CAPITAL,Córdoba,1,21.08857142857143,28.62142857142857,15.647142857142857,12.974285714285712,21.05,3.92,69.05571428571429,11.124285714285715,10.007142857142856,32.778571428571425,0.3214285714285714,0.5571428571428572,93.78142857142858,0.4685714285714285,0.0042857142857142,14.461428571428572,3.92
